subscription_id,customer_id,subscription_tier,monthly_revenue,subscription_start_date,subscription_end_date,is_active,payment_method,created_at,updated_at
SUB_000199,CUST_001375,basic,299,2022-07-19,,True,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000200,CUST_000888,enterprise,299,2022-07-20,2025-02-11,False,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000201,CUST_001341,basic,99,2022-07-21,2025-07-21,False,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000202,CUST_000983,basic,299,2022-07-22,2024-03-30,True,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000203,CUST_001672,basic,99,2022-07-23,2024-04-14,False,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000204,CUST_000835,premium,29,2022-07-24,,True,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000205,CUST_001360,premium,29,2022-07-25,2024-10-31,True,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000206,CUST_001296,enterprise,99,2022-07-26,,True,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000207,CUST_000116,enterprise,99,2022-07-27,,False,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000208,CUST_000817,enterprise,99,2022-07-28,2024-10-11,False,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000209,CUST_000367,premium,99,2022-07-29,2025-08-02,True,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000210,CUST_001117,basic,299,2022-07-30,2024-07-20,True,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000211,CUST_000167,basic,29,2022-07-31,2024-10-01,False,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000212,CUST_000953,premium,299,2022-08-01,2024-11-23,True,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000213,CUST_001738,enterprise,99,2022-08-02,2024-12-29,False,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000214,CUST_001364,enterprise,299,2022-08-03,2024-08-16,False,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000215,CUST_000660,enterprise,299,2022-08-04,,False,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000216,CUST_001937,premium,29,2022-08-05,,True,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000217,CUST_000694,enterprise,299,2022-08-06,2025-08-08,True,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000218,CUST_000924,enterprise,29,2022-08-07,2024-08-21,True,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000219,CUST_000151,premium,99,2022-08-08,2024-10-13,True,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000220,CUST_000585,basic,299,2022-08-09,2024-02-08,False,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000221,CUST_001900,premium,99,2022-08-10,2024-08-18,True,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000222,CUST_000912,premium,29,2022-08-11,2025-02-26,False,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000223,CUST_000273,premium,99,2022-08-12,,True,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000224,CUST_001577,premium,99,2022-08-13,,True,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000225,CUST_000495,basic,29,2022-08-14,,True,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000226,CUST_001747,enterprise,99,2022-08-15,2025-05-24,True,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000227,CUST_000100,premium,99,2022-08-16,,True,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000228,CUST_000556,basic,99,2022-08-17,,False,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000229,CUST_001105,enterprise,299,2022-08-18,2025-06-11,True,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000230,CUST_001552,enterprise,99,2022-08-19,,True,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000231,CUST_000072,enterprise,29,2022-08-20,2024-06-25,True,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000232,CUST_001037,premium,299,2022-08-21,2024-08-27,True,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000233,CUST_001456,premium,299,2022-08-22,2024-05-12,True,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000234,CUST_000156,enterprise,29,2022-08-23,2025-06-21,False,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000235,CUST_000734,enterprise,99,2022-08-24,,True,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000236,CUST_000131,enterprise,299,2022-08-25,2025-04-02,False,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000237,CUST_001361,enterprise,299,2022-08-26,2024-05-18,True,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000238,CUST_001018,enterprise,299,2022-08-27,2024-03-20,False,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000239,CUST_001427,enterprise,99,2022-08-28,,True,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000240,CUST_001399,basic,299,2022-08-29,2024-02-26,True,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000241,CUST_001911,enterprise,29,2022-08-30,2024-10-29,False,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000242,CUST_000558,premium,99,2022-08-31,2025-01-04,True,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000243,CUST_000106,premium,29,2022-09-01,2025-07-27,False,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000244,CUST_001643,premium,29,2022-09-02,2025-07-25,True,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000245,CUST_000264,enterprise,299,2022-09-03,,False,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000246,CUST_001228,premium,299,2022-09-04,,False,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000247,CUST_001102,basic,299,2022-09-05,,False,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000248,CUST_000154,enterprise,29,2022-09-06,2025-05-27,True,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000249,CUST_001806,premium,99,2022-09-07,,False,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000250,CUST_000987,basic,299,2022-09-08,,True,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000251,CUST_000996,basic,299,2022-09-09,2025-05-06,False,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000252,CUST_000246,premium,29,2022-09-10,2024-08-19,False,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000253,CUST_000530,basic,99,2022-09-11,2024-09-20,False,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000254,CUST_000857,premium,29,2022-09-12,2025-06-11,True,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000255,CUST_001971,basic,299,2022-09-13,2025-06-17,True,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000256,CUST_000537,enterprise,29,2022-09-14,,True,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000257,CUST_000728,enterprise,299,2022-09-15,2025-07-22,False,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000258,CUST_001177,enterprise,99,2022-09-16,2024-07-13,True,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000259,CUST_000153,enterprise,29,2022-09-17,,True,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000260,CUST_001709,enterprise,299,2022-09-18,2024-04-29,False,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000261,CUST_000091,premium,299,2022-09-19,2024-09-14,False,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000262,CUST_001456,enterprise,299,2022-09-20,,True,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000263,CUST_000337,enterprise,299,2022-09-21,,True,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000264,CUST_001503,enterprise,29,2022-09-22,,True,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000265,CUST_001716,enterprise,299,2022-09-23,2025-03-08,False,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000266,CUST_001154,basic,29,2022-09-24,,False,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000267,CUST_000449,enterprise,299,2022-09-25,,False,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000268,CUST_000809,enterprise,29,2022-09-26,2024-02-15,False,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000269,CUST_000786,premium,29,2022-09-27,2024-03-26,False,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000270,CUST_000272,basic,299,2022-09-28,2024-11-09,True,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000271,CUST_001952,premium,299,2022-09-29,2024-11-03,True,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000272,CUST_000587,enterprise,299,2022-09-30,2024-10-25,True,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000273,CUST_000176,premium,299,2022-10-01,,False,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000274,CUST_001719,premium,99,2022-10-02,2024-04-25,False,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000275,CUST_000830,enterprise,299,2022-10-03,2024-12-31,True,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000276,CUST_000642,basic,299,2022-10-04,,True,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000277,CUST_001898,basic,299,2022-10-05,,True,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000278,CUST_001072,premium,29,2022-10-06,2025-06-14,False,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000279,CUST_000566,enterprise,299,2022-10-07,,False,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000280,CUST_000665,premium,29,2022-10-08,,False,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000281,CUST_001378,premium,29,2022-10-09,,False,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000282,CUST_001735,premium,29,2022-10-10,2024-04-10,False,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000283,CUST_001331,enterprise,29,2022-10-11,,True,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000284,CUST_000867,enterprise,99,2022-10-12,2024-04-10,True,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000285,CUST_001908,basic,299,2022-10-13,,False,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000286,CUST_001653,enterprise,29,2022-10-14,,False,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000287,CUST_001798,premium,299,2022-10-15,,True,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000288,CUST_001069,premium,29,2022-10-16,2025-06-18,False,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000289,CUST_000301,basic,99,2022-10-17,2024-09-30,False,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000290,CUST_000867,enterprise,29,2022-10-18,,True,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000291,CUST_000911,premium,299,2022-10-19,,False,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000292,CUST_000407,basic,299,2022-10-20,,False,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000293,CUST_001212,basic,99,2022-10-21,2024-12-28,True,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000294,CUST_000821,premium,299,2022-10-22,2024-05-16,False,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000295,CUST_001853,premium,299,2022-10-23,2025-07-13,False,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000296,CUST_001152,enterprise,29,2022-10-24,,True,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000297,CUST_000560,basic,299,2022-10-25,2025-05-05,True,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000298,CUST_001560,premium,29,2022-10-26,2025-05-03,False,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000299,CUST_001289,basic,99,2022-10-27,,True,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000300,CUST_001141,enterprise,299,2022-10-28,2025-05-09,True,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000301,CUST_000463,premium,29,2022-10-29,,False,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000302,CUST_000143,enterprise,299,2022-10-30,2024-12-20,True,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000303,CUST_000441,basic,29,2022-10-31,2024-06-19,False,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000304,CUST_001223,enterprise,99,2022-11-01,,True,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000305,CUST_001180,enterprise,29,2022-11-02,,True,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000306,CUST_000486,basic,299,2022-11-03,2024-04-26,False,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000307,CUST_000859,enterprise,29,2022-11-04,2025-03-01,False,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000308,CUST_001157,basic,299,2022-11-05,2025-03-16,False,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000309,CUST_001935,premium,99,2022-11-06,,True,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000310,CUST_000147,basic,29,2022-11-07,,False,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000311,CUST_001359,basic,299,2022-11-08,2025-07-23,False,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000312,CUST_001094,premium,299,2022-11-09,,True,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000313,CUST_001256,basic,299,2022-11-10,,True,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000314,CUST_001357,premium,29,2022-11-11,2025-05-06,True,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000315,CUST_000810,premium,29,2022-11-12,2024-10-01,False,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000316,CUST_000665,basic,29,2022-11-13,,True,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000317,CUST_000089,enterprise,99,2022-11-14,2025-08-21,True,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000318,CUST_001357,enterprise,299,2022-11-15,2024-03-26,False,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000319,CUST_000198,premium,299,2022-11-16,2025-05-08,True,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000320,CUST_001184,enterprise,99,2022-11-17,2024-10-05,True,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000321,CUST_000537,enterprise,99,2022-11-18,2024-04-17,False,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000322,CUST_001144,basic,29,2022-11-19,2024-10-29,True,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000323,CUST_000300,premium,29,2022-11-20,2024-02-14,False,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000324,CUST_000723,premium,29,2022-11-21,2024-08-22,False,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000325,CUST_001598,basic,29,2022-11-22,,False,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000326,CUST_000962,enterprise,29,2022-11-23,,False,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000327,CUST_001459,premium,29,2022-11-24,,False,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000328,CUST_000067,enterprise,99,2022-11-25,2024-09-13,True,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000329,CUST_001788,premium,99,2022-11-26,2025-01-18,False,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000330,CUST_001945,premium,99,2022-11-27,,False,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000331,CUST_000458,premium,299,2022-11-28,,False,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000332,CUST_001537,premium,299,2022-11-29,,False,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000333,CUST_000397,enterprise,29,2022-11-30,,True,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000334,CUST_000619,enterprise,99,2022-12-01,2024-06-06,True,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000335,CUST_001309,enterprise,299,2022-12-02,,True,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000336,CUST_001584,enterprise,299,2022-12-03,,False,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000337,CUST_001163,basic,99,2022-12-04,2024-02-29,True,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000338,CUST_000729,premium,299,2022-12-05,,True,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000339,CUST_000555,premium,299,2022-12-06,2024-09-26,False,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000340,CUST_001952,premium,99,2022-12-07,,False,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000341,CUST_000780,basic,299,2022-12-08,,True,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000342,CUST_001613,enterprise,99,2022-12-09,2024-11-05,True,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000343,CUST_001751,premium,299,2022-12-10,,True,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000344,CUST_000893,enterprise,99,2022-12-11,2024-12-30,True,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000345,CUST_000609,enterprise,299,2022-12-12,2024-04-07,False,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000346,CUST_000747,basic,299,2022-12-13,2025-02-19,False,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000347,CUST_000281,basic,99,2022-12-14,2024-05-03,False,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000348,CUST_000660,enterprise,299,2022-12-15,,False,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000349,CUST_000923,premium,99,2022-12-16,2025-02-09,False,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000350,CUST_001839,premium,99,2022-12-17,2024-08-19,True,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000351,CUST_000995,basic,299,2022-12-18,,False,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000352,CUST_001959,basic,29,2022-12-19,,False,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000353,CUST_001601,basic,299,2022-12-20,2025-06-06,True,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000354,CUST_000745,basic,29,2022-12-21,,False,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000355,CUST_001480,basic,29,2022-12-22,,True,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000356,CUST_000086,basic,299,2022-12-23,,False,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000357,CUST_001102,basic,29,2022-12-24,2025-07-23,False,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000358,CUST_001228,premium,99,2022-12-25,2025-06-06,False,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000359,CUST_000790,basic,99,2022-12-26,2024-12-12,True,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000360,CUST_001360,basic,29,2022-12-27,2024-04-14,False,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000361,CUST_001277,premium,99,2022-12-28,2024-03-29,True,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000362,CUST_000303,premium,299,2022-12-29,,False,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000363,CUST_001403,enterprise,99,2022-12-30,2024-08-16,False,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000364,CUST_000129,basic,29,2022-12-31,2024-03-05,True,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000365,CUST_000595,basic,299,2023-01-01,2025-05-15,True,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000366,CUST_001299,basic,99,2023-01-02,2025-03-28,False,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000367,CUST_001722,basic,299,2023-01-03,2024-06-25,True,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000368,CUST_000557,enterprise,29,2023-01-04,,False,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000369,CUST_000898,premium,99,2023-01-05,2025-06-07,False,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
