interaction_id,customer_id,interaction_date,interaction_type,category,priority,resolution_time_hours,satisfaction_score,resolved
INT_000298,CUST_001226,2023-06-13 10:00:00,email,technical,low,6.804869358596134,1,True
INT_000299,CUST_000916,2023-06-13 11:00:00,email,billing,low,17.55636635435456,4,False
INT_000300,CUST_001363,2023-06-13 12:00:00,phone,account,low,53.242270093272325,2,True
INT_000301,CUST_001926,2023-06-13 13:00:00,phone,account,medium,8.717431397932625,2,False
INT_000302,CUST_001408,2023-06-13 14:00:00,phone,onboarding,medium,10.680002483571485,5,False
INT_000303,CUST_000243,2023-06-13 15:00:00,phone,billing,medium,0.8410411669730756,5,False
INT_000304,CUST_000240,2023-06-13 16:00:00,email,onboarding,high,41.51833356612948,4,True
INT_000305,CUST_000276,2023-06-13 17:00:00,email,account,low,24.70919875566004,5,True
INT_000306,CUST_000006,2023-06-13 18:00:00,phone,billing,high,6.34924285039124,4,True
INT_000307,CUST_001295,2023-06-13 19:00:00,email,billing,low,6.389192678518681,1,False
INT_000308,CUST_001589,2023-06-13 20:00:00,phone,onboarding,medium,8.68904178381487,2,False
INT_000309,CUST_001598,2023-06-13 21:00:00,chat,onboarding,medium,13.017261616069787,2,True
INT_000310,CUST_001994,2023-06-13 22:00:00,email,billing,medium,12.853272516374963,4,True
INT_000311,CUST_000819,2023-06-13 23:00:00,chat,onboarding,medium,10.380301336404226,5,True
INT_000312,CUST_001749,2023-06-14 00:00:00,phone,technical,high,3.3909970105768283,1,True
INT_000313,CUST_000653,2023-06-14 01:00:00,email,technical,high,7.843601106317813,2,True
INT_000314,CUST_001381,2023-06-14 02:00:00,chat,onboarding,high,8.06873586920513,5,True
INT_000315,CUST_001025,2023-06-14 03:00:00,chat,onboarding,low,6.647437772050612,4,True
INT_000316,CUST_001171,2023-06-14 04:00:00,email,billing,high,0.7111340863337126,4,True
INT_000317,CUST_001603,2023-06-14 05:00:00,phone,account,low,21.637488351244496,3,False
INT_000318,CUST_000357,2023-06-14 06:00:00,email,account,high,3.897397954292383,5,False
INT_000319,CUST_001705,2023-06-14 07:00:00,email,billing,low,9.952703532529078,5,True
INT_000320,CUST_001307,2023-06-14 08:00:00,email,account,high,9.921166012534858,3,True
INT_000321,CUST_000148,2023-06-14 09:00:00,email,onboarding,low,1.3354820794529174,4,True
INT_000322,CUST_001404,2023-06-14 10:00:00,chat,onboarding,medium,22.65795068532645,5,True
INT_000323,CUST_001931,2023-06-14 11:00:00,phone,technical,medium,4.491152132334584,4,True
INT_000324,CUST_001376,2023-06-14 12:00:00,phone,billing,medium,0.7100868883081046,5,False
INT_000325,CUST_001974,2023-06-14 13:00:00,chat,billing,medium,24.12645564796477,1,True
INT_000326,CUST_001794,2023-06-14 14:00:00,email,technical,high,2.434923448441297,2,False
INT_000327,CUST_001402,2023-06-14 15:00:00,email,onboarding,high,13.304936155450607,5,False
INT_000328,CUST_000610,2023-06-14 16:00:00,chat,account,high,31.2953517845712,3,True
INT_000329,CUST_000914,2023-06-14 17:00:00,phone,account,medium,2.5938798350693477,3,False
INT_000330,CUST_001152,2023-06-14 18:00:00,chat,billing,high,12.165115675291771,1,False
INT_000331,CUST_000096,2023-06-14 19:00:00,chat,onboarding,high,3.297434345190507,2,False
INT_000332,CUST_001511,2023-06-14 20:00:00,chat,billing,medium,17.080925217865996,4,False
INT_000333,CUST_000989,2023-06-14 21:00:00,email,onboarding,high,19.000029145777056,1,False
INT_000334,CUST_001536,2023-06-14 22:00:00,email,billing,high,7.409548671680644,2,False
INT_000335,CUST_001027,2023-06-14 23:00:00,email,account,medium,7.658340848190476,2,True
INT_000336,CUST_000766,2023-06-15 00:00:00,phone,onboarding,low,7.9968606471725625,3,False
INT_000337,CUST_001259,2023-06-15 01:00:00,email,technical,high,17.534247677734303,4,False
INT_000338,CUST_000003,2023-06-15 02:00:00,email,technical,low,1.3008712089542482,2,False
INT_000339,CUST_000330,2023-06-15 03:00:00,email,account,high,4.917082386086752,1,True
INT_000340,CUST_000762,2023-06-15 04:00:00,phone,account,low,2.6221849783230633,5,False
INT_000341,CUST_000003,2023-06-15 05:00:00,email,billing,medium,15.016997793379826,1,False
INT_000342,CUST_000106,2023-06-15 06:00:00,chat,technical,low,9.34555042042726,3,False
INT_000343,CUST_001935,2023-06-15 07:00:00,chat,onboarding,low,6.673389474330339,1,False
INT_000344,CUST_001104,2023-06-15 08:00:00,chat,onboarding,high,5.911902418249846,4,True
INT_000345,CUST_000863,2023-06-15 09:00:00,email,billing,medium,18.098858274784767,5,True
INT_000346,CUST_000936,2023-06-15 10:00:00,email,onboarding,medium,2.117954089028369,2,False
INT_000347,CUST_001569,2023-06-15 11:00:00,email,onboarding,low,5.170002902279185,4,False
INT_000348,CUST_000487,2023-06-15 12:00:00,phone,technical,medium,8.945165349649352,1,True
INT_000349,CUST_001792,2023-06-15 13:00:00,email,account,high,1.9713680251164114,3,False
INT_000350,CUST_001599,2023-06-15 14:00:00,chat,onboarding,medium,5.715698899748036,1,False
INT_000351,CUST_001171,2023-06-15 15:00:00,chat,account,medium,11.259221074404369,2,False
INT_000352,CUST_000278,2023-06-15 16:00:00,email,billing,low,5.799844484302668,1,False
INT_000353,CUST_000967,2023-06-15 17:00:00,chat,technical,high,1.104277688359988,4,True
INT_000354,CUST_000781,2023-06-15 18:00:00,email,onboarding,medium,9.058003757741327,5,False
INT_000355,CUST_000294,2023-06-15 19:00:00,chat,account,low,1.7227371271665173,4,False
INT_000356,CUST_001326,2023-06-15 20:00:00,phone,onboarding,medium,3.705466773442449,1,True
INT_000357,CUST_001480,2023-06-15 21:00:00,chat,account,medium,0.5579539307444601,2,False
INT_000358,CUST_000457,2023-06-15 22:00:00,email,account,medium,6.909838699058117,3,False
INT_000359,CUST_001137,2023-06-15 23:00:00,chat,billing,high,5.55022203378233,5,True
INT_000360,CUST_001063,2023-06-16 00:00:00,phone,billing,high,14.712482080329428,2,True
INT_000361,CUST_001992,2023-06-16 01:00:00,chat,account,low,16.401352543104206,1,True
INT_000362,CUST_001965,2023-06-16 02:00:00,email,billing,medium,21.948339932343256,4,False
INT_000363,CUST_001955,2023-06-16 03:00:00,phone,billing,medium,1.3788329767108822,1,False
INT_000364,CUST_001748,2023-06-16 04:00:00,chat,technical,medium,3.4966957363694666,1,False
INT_000365,CUST_000168,2023-06-16 05:00:00,chat,account,low,9.97313725475305,3,True
INT_000366,CUST_001978,2023-06-16 06:00:00,email,account,low,29.099777400886175,1,False
INT_000367,CUST_001807,2023-06-16 07:00:00,chat,technical,medium,6.353605083053635,5,False
INT_000368,CUST_000894,2023-06-16 08:00:00,chat,billing,high,7.033702753355363,2,False
INT_000369,CUST_000290,2023-06-16 09:00:00,email,onboarding,medium,5.317151070068746,2,True
INT_000370,CUST_001948,2023-06-16 10:00:00,chat,technical,low,3.474180997649893,3,True
INT_000371,CUST_001595,2023-06-16 11:00:00,phone,technical,medium,3.2589314161348044,3,False
INT_000372,CUST_001106,2023-06-16 12:00:00,email,account,medium,3.543051928939896,4,False
INT_000373,CUST_001246,2023-06-16 13:00:00,phone,onboarding,low,5.120688230573865,5,True
INT_000374,CUST_001950,2023-06-16 14:00:00,phone,technical,medium,6.34330476461637,3,True
INT_000375,CUST_001168,2023-06-16 15:00:00,phone,onboarding,low,0.6703041948552503,3,False
INT_000376,CUST_001177,2023-06-16 16:00:00,email,onboarding,low,14.015728400831373,1,True
INT_000377,CUST_000628,2023-06-16 17:00:00,chat,billing,medium,1.0631378095478012,3,False
INT_000378,CUST_000912,2023-06-16 18:00:00,chat,onboarding,low,9.165764639016441,2,False
INT_000379,CUST_000955,2023-06-16 19:00:00,email,billing,medium,10.121259745382785,3,False
INT_000380,CUST_001738,2023-06-16 20:00:00,email,technical,low,0.4540249020105264,3,False
INT_000381,CUST_001740,2023-06-16 21:00:00,phone,technical,low,4.312132248250139,1,True
INT_000382,CUST_001730,2023-06-16 22:00:00,chat,billing,high,13.814178368577243,3,False
INT_000383,CUST_001041,2023-06-16 23:00:00,chat,account,medium,3.6404353756465238,5,True
INT_000384,CUST_001913,2023-06-17 00:00:00,phone,onboarding,low,22.40355531010636,3,True
INT_000385,CUST_000948,2023-06-17 01:00:00,chat,account,high,30.323653860855426,5,False
INT_000386,CUST_001211,2023-06-17 02:00:00,email,onboarding,medium,23.70183809672666,3,True
INT_000387,CUST_001453,2023-06-17 03:00:00,phone,account,low,9.168509805264463,2,True
INT_000388,CUST_000437,2023-06-17 04:00:00,phone,technical,medium,1.6923247443583975,5,False
INT_000389,CUST_000868,2023-06-17 05:00:00,email,billing,medium,6.788553095896434,5,False
INT_000390,CUST_000220,2023-06-17 06:00:00,email,technical,high,47.49191313627754,2,False
INT_000391,CUST_001243,2023-06-17 07:00:00,email,technical,low,0.7176237530422036,1,True
INT_000392,CUST_000830,2023-06-17 08:00:00,email,account,high,4.609907038981721,1,False
INT_000393,CUST_001689,2023-06-17 09:00:00,phone,onboarding,low,2.948053586469321,2,False
INT_000394,CUST_001826,2023-06-17 10:00:00,email,billing,medium,27.164551920459886,3,False
INT_000395,CUST_001719,2023-06-17 11:00:00,chat,onboarding,high,5.9673790716363895,3,True
INT_000396,CUST_001527,2023-06-17 12:00:00,email,onboarding,medium,0.07554231965433758,4,True
INT_000397,CUST_000473,2023-06-17 13:00:00,email,onboarding,high,8.167895589034607,2,True
INT_000398,CUST_001698,2023-06-17 14:00:00,email,billing,medium,4.1493288992651,2,False
INT_000399,CUST_001500,2023-06-17 15:00:00,phone,technical,low,13.017838920696715,4,False
INT_000400,CUST_000132,2023-06-17 16:00:00,phone,account,low,1.5025182725503619,5,True
INT_000401,CUST_000348,2023-06-17 17:00:00,email,billing,high,13.477863456769189,1,True
INT_000402,CUST_001842,2023-06-17 18:00:00,phone,account,high,4.697929039898873,2,False
INT_000403,CUST_000600,2023-06-17 19:00:00,chat,account,medium,49.66690769444411,2,True
INT_000404,CUST_001439,2023-06-17 20:00:00,chat,account,high,6.552424769042979,4,False
INT_000405,CUST_000466,2023-06-17 21:00:00,chat,account,low,4.2186214080496045,1,False
INT_000406,CUST_001652,2023-06-17 22:00:00,chat,technical,high,4.135642025696795,4,False
INT_000407,CUST_001573,2023-06-17 23:00:00,phone,onboarding,medium,0.5590628441446415,4,True
INT_000408,CUST_000792,2023-06-18 00:00:00,chat,billing,high,50.609049395517864,2,True
INT_000409,CUST_000094,2023-06-18 01:00:00,phone,technical,high,12.438312560282494,3,True
INT_000410,CUST_001663,2023-06-18 02:00:00,phone,account,high,17.84083456728664,5,False
INT_000411,CUST_000792,2023-06-18 03:00:00,email,billing,low,7.793731567553857,2,True
INT_000412,CUST_000585,2023-06-18 04:00:00,email,onboarding,low,27.648000382145305,2,False
INT_000413,CUST_000740,2023-06-18 05:00:00,chat,account,low,6.597166201152187,1,False
INT_000414,CUST_000340,2023-06-18 06:00:00,email,billing,low,3.364832392387209,5,False
INT_000415,CUST_000120,2023-06-18 07:00:00,chat,onboarding,high,14.296476162679319,1,False
INT_000416,CUST_001479,2023-06-18 08:00:00,chat,onboarding,medium,12.455203948329022,1,True
INT_000417,CUST_001575,2023-06-18 09:00:00,email,billing,high,16.8729831210391,2,True
INT_000418,CUST_001477,2023-06-18 10:00:00,email,onboarding,high,24.12899282356249,5,True
INT_000419,CUST_001990,2023-06-18 11:00:00,chat,technical,high,2.169126898147221,5,False
INT_000420,CUST_001565,2023-06-18 12:00:00,phone,account,medium,4.015292004408853,4,False
INT_000421,CUST_000492,2023-06-18 13:00:00,email,billing,medium,4.790777301002425,2,False
INT_000422,CUST_000050,2023-06-18 14:00:00,phone,account,low,2.8460265629400556,5,True
INT_000423,CUST_000107,2023-06-18 15:00:00,phone,onboarding,medium,23.433803056386935,3,True
INT_000424,CUST_001175,2023-06-18 16:00:00,email,account,high,6.522896176115841,2,False
INT_000425,CUST_000007,2023-06-18 17:00:00,chat,billing,low,22.06046058429761,5,True
INT_000426,CUST_001543,2023-06-18 18:00:00,phone,billing,low,6.991914508786609,4,True
INT_000427,CUST_001723,2023-06-18 19:00:00,chat,technical,medium,6.4320163256840885,1,True
INT_000428,CUST_001438,2023-06-18 20:00:00,email,technical,low,4.084624981887445,4,False
INT_000429,CUST_000300,2023-06-18 21:00:00,email,billing,high,6.658448280070886,5,True
INT_000430,CUST_000112,2023-06-18 22:00:00,email,technical,low,3.2845071964742734,1,False
INT_000431,CUST_000062,2023-06-18 23:00:00,phone,billing,medium,8.407308158570508,4,False
INT_000432,CUST_001384,2023-06-19 00:00:00,phone,technical,low,1.7230422814676132,1,True
INT_000433,CUST_001091,2023-06-19 01:00:00,chat,technical,high,16.809656785621993,4,True
INT_000434,CUST_000236,2023-06-19 02:00:00,email,onboarding,high,1.9617970687292952,5,True
INT_000435,CUST_001665,2023-06-19 03:00:00,email,onboarding,low,6.829416503906074,3,True
INT_000436,CUST_001896,2023-06-19 04:00:00,email,account,low,2.767141960107755,1,True
INT_000437,CUST_001813,2023-06-19 05:00:00,chat,account,high,20.933502907679102,2,False
INT_000438,CUST_000980,2023-06-19 06:00:00,chat,account,high,2.9121507433733766,2,False
INT_000439,CUST_001186,2023-06-19 07:00:00,email,account,medium,20.18574006687007,3,True
INT_000440,CUST_001022,2023-06-19 08:00:00,phone,technical,medium,0.5893464973128238,3,True
INT_000441,CUST_001318,2023-06-19 09:00:00,phone,onboarding,high,1.2008966299854882,2,True
INT_000442,CUST_001375,2023-06-19 10:00:00,email,technical,medium,0.4173463957603791,4,False
INT_000443,CUST_001080,2023-06-19 11:00:00,phone,onboarding,low,1.7147180694912931,1,False
INT_000444,CUST_001092,2023-06-19 12:00:00,email,billing,high,7.617603602446005,1,True
INT_000445,CUST_000064,2023-06-19 13:00:00,email,account,low,8.930801919293907,1,False
INT_000446,CUST_001438,2023-06-19 14:00:00,email,technical,medium,1.2999941957283954,5,True
INT_000447,CUST_000174,2023-06-19 15:00:00,email,technical,medium,2.0508844958436607,4,True
INT_000448,CUST_000345,2023-06-19 16:00:00,email,billing,medium,9.538591780260575,2,False
INT_000449,CUST_000473,2023-06-19 17:00:00,chat,technical,medium,2.123685444484706,5,True
INT_000450,CUST_000598,2023-06-19 18:00:00,chat,billing,medium,14.245401960472888,4,False
INT_000451,CUST_001256,2023-06-19 19:00:00,phone,technical,high,24.854115810686874,3,False
INT_000452,CUST_000784,2023-06-19 20:00:00,email,onboarding,low,7.564989146240535,3,False
INT_000453,CUST_000226,2023-06-19 21:00:00,email,billing,medium,18.932471451644275,5,True
INT_000454,CUST_000466,2023-06-19 22:00:00,phone,technical,high,0.879993684182485,1,True
INT_000455,CUST_000108,2023-06-19 23:00:00,phone,account,medium,23.599596882396625,2,False
INT_000456,CUST_001986,2023-06-20 00:00:00,phone,billing,high,0.6381584485479364,2,False
INT_000457,CUST_001135,2023-06-20 01:00:00,chat,billing,low,0.11621608584568638,3,False
INT_000458,CUST_001092,2023-06-20 02:00:00,phone,account,medium,23.467929216186377,4,False
INT_000459,CUST_001756,2023-06-20 03:00:00,chat,billing,low,1.8469235535844686,3,False
INT_000460,CUST_000186,2023-06-20 04:00:00,chat,technical,medium,16.147288913660994,2,True
INT_000461,CUST_000600,2023-06-20 05:00:00,chat,account,low,6.246817381079821,2,False
INT_000462,CUST_000475,2023-06-20 06:00:00,chat,onboarding,high,4.880533180750193,4,True
INT_000463,CUST_000668,2023-06-20 07:00:00,chat,onboarding,medium,32.98639949885218,5,True
INT_000464,CUST_000426,2023-06-20 08:00:00,chat,technical,high,13.733412252447383,3,False
INT_000465,CUST_001122,2023-06-20 09:00:00,email,billing,high,16.49195685407555,5,False
INT_000466,CUST_000112,2023-06-20 10:00:00,chat,onboarding,medium,3.2398053312072648,2,False
INT_000467,CUST_001160,2023-06-20 11:00:00,phone,account,medium,0.7689259657334585,1,True
INT_000468,CUST_000777,2023-06-20 12:00:00,chat,account,medium,3.505530745853438,2,False
INT_000469,CUST_001465,2023-06-20 13:00:00,phone,technical,low,20.215217238436452,4,True
INT_000470,CUST_000463,2023-06-20 14:00:00,email,account,high,17.61241877309456,3,True
INT_000471,CUST_001102,2023-06-20 15:00:00,phone,account,medium,17.238534449028702,5,False
INT_000472,CUST_001490,2023-06-20 16:00:00,email,account,high,6.432794382470783,2,False
INT_000473,CUST_000874,2023-06-20 17:00:00,chat,account,low,3.284881764633703,2,True
INT_000474,CUST_001555,2023-06-20 18:00:00,chat,onboarding,high,1.6426146150708363,2,False
INT_000475,CUST_000879,2023-06-20 19:00:00,email,account,high,1.107053991550033,3,False
INT_000476,CUST_000693,2023-06-20 20:00:00,phone,onboarding,low,5.224215201536234,1,True
INT_000477,CUST_000230,2023-06-20 21:00:00,phone,billing,low,11.536931337620777,3,True
INT_000478,CUST_000885,2023-06-20 22:00:00,email,account,high,25.08808211756945,3,False
INT_000479,CUST_000891,2023-06-20 23:00:00,email,billing,low,4.597353778903342,4,True
INT_000480,CUST_000976,2023-06-21 00:00:00,chat,billing,high,20.242815972771165,3,True
INT_000481,CUST_000274,2023-06-21 01:00:00,email,billing,medium,18.622174639205408,2,False
INT_000482,CUST_001634,2023-06-21 02:00:00,chat,account,high,13.069603165892774,1,True
INT_000483,CUST_001770,2023-06-21 03:00:00,phone,onboarding,medium,9.304133341097327,5,False
INT_000484,CUST_000547,2023-06-21 04:00:00,phone,onboarding,high,0.5287175388547479,3,False
INT_000485,CUST_001460,2023-06-21 05:00:00,chat,onboarding,low,6.591114511148092,5,False
INT_000486,CUST_000356,2023-06-21 06:00:00,phone,onboarding,medium,16.71681529202746,4,True
INT_000487,CUST_001849,2023-06-21 07:00:00,chat,onboarding,medium,21.503867445316335,1,True
INT_000488,CUST_000932,2023-06-21 08:00:00,chat,billing,low,5.686501878969757,4,True
INT_000489,CUST_001309,2023-06-21 09:00:00,email,technical,low,8.480909186550067,5,True
INT_000490,CUST_001361,2023-06-21 10:00:00,email,account,high,20.052467363141098,1,False
INT_000491,CUST_000796,2023-06-21 11:00:00,email,onboarding,medium,6.317247008156931,1,True
INT_000492,CUST_001257,2023-06-21 12:00:00,chat,technical,high,9.214233290746428,3,False
INT_000493,CUST_001368,2023-06-21 13:00:00,chat,technical,low,18.879980551062992,3,True
INT_000494,CUST_000200,2023-06-21 14:00:00,email,technical,low,15.659838863968718,2,False
INT_000495,CUST_001211,2023-06-21 15:00:00,email,onboarding,low,0.9193846705466292,3,True
INT_000496,CUST_000803,2023-06-21 16:00:00,chat,billing,high,0.8097297178557349,3,True
INT_000497,CUST_001250,2023-06-21 17:00:00,email,account,medium,5.372708278659003,3,False
INT_000498,CUST_000053,2023-06-21 18:00:00,chat,billing,high,19.148691464217414,4,False
INT_000499,CUST_000160,2023-06-21 19:00:00,phone,billing,high,25.576081972376656,5,False
INT_000500,CUST_001859,2023-06-21 20:00:00,chat,technical,high,29.706028504073558,5,True
INT_000501,CUST_001841,2023-06-21 21:00:00,phone,account,medium,44.89429090158693,5,False
INT_000502,CUST_001560,2023-06-21 22:00:00,phone,billing,low,7.041348456334426,5,False
